provincia_id,departamento_id,a�o,mes,modelo,actividad,margen_bruto_($/ha),resultado_neto_($/ha),ingreso_neto_($/ha),gastos_directos_($/ha),costos_indirectos_($/ha),'eficiencia_stock_(\%)',producci�n_(kg/ha),'destete_(\%)',carga_(kg/ha)
30,56,2017,5,'entre rios sw',invernada,2536,667,5980,3444,1869,59,284,?,482
30,77,2017,5,'entre rios sw',invernada,2536,667,5980,3444,1869,59,284,?,482
30,84,2017,5,'entre rios sw',invernada,2536,667,5980,3444,1869,59,284,?,482
30,88,2017,5,'entre rios sw',invernada,2536,667,5980,3444,1869,59,284,?,482
30,91,2017,5,'entre rios sw',invernada,2536,667,5980,3444,1869,59,284,?,482
30,98,2017,5,'entre rios sw',invernada,2536,667,5980,3444,1869,59,284,?,482
30,105,2017,5,'entre rios sw',invernada,2536,667,5980,3444,1869,59,284,?,482
30,113,2017,5,'entre rios sw',invernada,2536,667,5980,3444,1869,59,284,?,482
42,14,2017,5,'la pampa-san luis arida',cria,315,184,402,87,130,29,17,65,59
42,49,2017,5,'la pampa-san luis arida',cria,315,184,402,87,130,29,17,65,59
42,42,2017,5,'la pampa-san luis arida',cria,315,184,402,87,130,29,17,65,59
42,77,2017,5,'la pampa-san luis arida',cria,315,184,402,87,130,29,17,65,59
42,84,2017,5,'la pampa-san luis arida',cria,315,184,402,87,130,29,17,65,59
42,91,2017,5,'la pampa-san luis arida',cria,315,184,402,87,130,29,17,65,59
42,154,2017,5,'la pampa-san luis arida',cria,315,184,402,87,130,29,17,65,59
74,7,2017,5,'la pampa-san luis arida',cria,315,184,402,87,130,29,17,65,59
74,14,2017,5,'la pampa-san luis arida',cria,315,184,402,87,130,29,17,65,59
74,49,2017,5,'la pampa-san luis arida',cria,315,184,402,87,130,29,17,65,59
74,63,2017,5,'la pampa-san luis arida',cria,315,184,402,87,130,29,17,65,59
6,7,2017,5,'pampeana subhumeda','ciclo completo',1113,763,1684,571,350,35,65,75,186
6,154,2017,5,'pampeana subhumeda','ciclo completo',1113,763,1684,571,350,35,65,75,186
6,392,2017,5,'pampeana subhumeda','ciclo completo',1113,763,1684,571,350,35,65,75,186
6,399,2017,5,'pampeana subhumeda','ciclo completo',1113,763,1684,571,350,35,65,75,186
6,616,2017,5,'pampeana subhumeda',invernada,2745,1003,5686,2941,1741,53,260,?,492
6,679,2017,5,'pampeana subhumeda',invernada,2745,1003,5686,2941,1741,53,260,?,492
6,721,2017,5,'pampeana subhumeda',invernada,2745,1003,5686,2941,1741,53,260,?,492
6,826,2017,5,'pampeana subhumeda','ciclo completo',1113,763,1684,571,350,35,65,75,186
6,847,2017,5,'pampeana subhumeda',invernada,2745,1003,5686,2941,1741,53,260,?,492
14,35,2017,5,'pampeana subhumeda',invernada,2745,1003,5686,2941,1741,53,260,?,492
14,98,2017,5,'pampeana subhumeda','ciclo completo',1113,763,1684,571,350,35,65,75,186
42,7,2017,5,'pampeana subhumeda','ciclo completo',1113,763,1684,571,350,35,65,75,186
42,21,2017,5,'pampeana subhumeda','ciclo completo',1113,763,1684,571,350,35,65,75,186
42,28,2017,5,'pampeana subhumeda',invernada,2745,1003,5686,2941,1741,53,260,?,492
42,56,2017,5,'pampeana subhumeda',invernada,2745,1003,5686,2941,1741,53,260,?,492
42,35,2017,5,'pampeana subhumeda',invernada,2745,1003,5686,2941,1741,53,260,?,492
42,105,2017,5,'pampeana subhumeda',invernada,2745,1003,5686,2941,1741,53,260,?,492
42,119,2017,5,'pampeana subhumeda',invernada,2745,1003,5686,2941,1741,53,260,?,492
42,126,2017,5,'pampeana subhumeda',invernada,2745,1003,5686,2941,1741,53,260,?,492
42,133,2017,5,'pampeana subhumeda',invernada,2745,1003,5686,2941,1741,53,260,?,492
42,147,2017,5,'pampeana subhumeda',invernada,2745,1003,5686,2941,1741,53,260,?,492
74,35,2017,5,'pampeana subhumeda','ciclo completo',1113,763,1684,571,350,35,65,75,186
74,42,2017,5,'pampeana subhumeda','ciclo completo',1113,763,1684,571,350,35,65,75,186
66,14,2017,5,salta,cria,269,27,410,141,242,24,17,55,71
66,21,2017,5,salta,cria,269,27,410,141,242,24,17,55,71
66,28,2017,5,salta,cria,269,27,410,141,242,24,17,55,71
66,35,2017,5,salta,cria,269,27,410,141,242,24,17,55,71
66,49,2017,5,salta,cria,269,27,410,141,242,24,17,55,71
66,56,2017,5,salta,cria,269,27,410,141,242,24,17,55,71
66,63,2017,5,salta,cria,269,27,410,141,242,24,17,55,71
66,77,2017,5,salta,cria,269,27,410,141,242,24,17,55,71
66,84,2017,5,salta,cria,269,27,410,141,242,24,17,55,71
66,91,2017,5,salta,cria,269,27,410,141,242,24,17,55,71
66,98,2017,5,salta,cria,269,27,410,141,242,24,17,55,71
66,140,2017,5,salta,cria,269,27,410,141,242,24,17,55,71
82,7,2017,5,'santa fe centro',invernada,1103,138,1708,605,965,40,75,?,189
82,21,2017,5,'santa fe centro',invernada,1103,138,1708,605,965,40,75,?,189
82,56,2017,5,'santa fe centro',invernada,1103,138,1708,605,965,40,75,?,189
82,63,2017,5,'santa fe centro',invernada,1103,138,1708,605,965,40,75,?,189
82,70,2017,5,'santa fe centro',invernada,1103,138,1708,605,965,40,75,?,189
82,84,2017,5,'santa fe centro',invernada,1103,138,1708,605,965,40,75,?,189
82,91,2017,5,'santa fe centro',invernada,1103,138,1708,605,965,40,75,?,189
82,105,2017,5,'santa fe centro',invernada,1103,138,1708,605,965,40,75,?,189
82,119,2017,5,'santa fe centro',invernada,1103,138,1708,605,965,40,75,?,189
82,126,2017,5,'santa fe centro',invernada,1103,138,1708,605,965,40,75,?,189
86,154,2017,5,'santa fe centro',invernada,1103,138,1708,605,965,40,75,?,189
86,7,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
86,21,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
86,28,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
86,42,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
86,49,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
86,63,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
86,70,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
86,84,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
86,91,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
86,98,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
86,35,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
86,105,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
86,112,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
86,126,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
86,133,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
86,140,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
86,161,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
86,168,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
86,175,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
86,182,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
86,189,2017,5,'santiago del estero',cria,481,90,675,194,390,27,27,60,101
6,466,2017,5,'cuenca del salado',cria,2029,1126,2367,338,903,31,92,72,293
14,42,2016,11,'centro cordoba sur','ciclo completo',1861,563,3647,1786,1298,38,157,65,416
14,56,2016,11,'centro cordoba sur','ciclo completo',1861,563,3647,1786,1298,38,157,65,416
14,63,2016,11,'centro cordoba sur','ciclo completo',1861,563,3647,1786,1298,38,157,65,416
14,84,2016,11,'centro cordoba sur','ciclo completo',1861,563,3647,1786,1298,38,157,65,416
14,105,2016,11,'centro cordoba sur','ciclo completo',1861,563,3647,1786,1298,38,157,65,416
14,119,2016,11,'centro cordoba sur','ciclo completo',1861,563,3647,1786,1298,38,157,65,416
14,140,2016,11,'centro cordoba sur','ciclo completo',1861,563,3647,1786,1298,38,157,65,416
14,161,2016,11,'centro cordoba sur','ciclo completo',1861,563,3647,1786,1298,38,157,65,416
14,182,2016,11,'centro cordoba sur','ciclo completo',1861,563,3647,1786,1298,38,157,65,416
22,126,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
22,36,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
22,39,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
22,168,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
22,14,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
22,21,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
22,43,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
22,56,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
22,70,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
22,77,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
22,84,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
22,91,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
22,98,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
22,112,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
22,133,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
22,147,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
34,14,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
34,21,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
34,42,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
34,49,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
34,56,2016,11,'chaco-formosa este',cria,522,157,687,165,365,23,28,60,122
14,7,2016,11,'cordoba norte',cria,588,203,731,144,385,29,30,65,103
14,14,2016,11,'cordoba norte',cria,588,203,731,144,385,29,30,65,103
14,21,2016,11,'cordoba norte',cria,588,203,731,144,385,29,30,65,103
14,28,2016,11,'cordoba norte',cria,588,203,731,144,385,29,30,65,103
14,49,2016,11,'cordoba norte',cria,588,203,731,144,385,29,30,65,103
14,70,2016,11,'cordoba norte',cria,588,203,731,144,385,29,30,65,103
14,77,2016,11,'cordoba norte',cria,588,203,731,144,385,29,30,65,103
14,91,2016,11,'cordoba norte',cria,588,203,731,144,385,29,30,65,103
14,112,2016,11,'cordoba norte',cria,588,203,731,144,385,29,30,65,103
14,126,2016,11,'cordoba norte',cria,588,203,731,144,385,29,30,65,103
14,133,2016,11,'cordoba norte',cria,588,203,731,144,385,29,30,65,103
14,147,2016,11,'cordoba norte',cria,588,203,731,144,385,29,30,65,103
14,154,2016,11,'cordoba norte',cria,588,203,731,144,385,29,30,65,103
14,168,2016,11,'cordoba norte',cria,588,203,731,144,385,29,30,65,103
14,175,2016,11,'cordoba norte',cria,588,203,731,144,385,29,30,65,103
18,7,2016,11,'corrientes noroeste',cria,778,413,992,214,366,21,43,60,205
18,21,2016,11,'corrientes noroeste',cria,778,413,992,214,366,21,43,60,205
18,28,2016,11,'corrientes noroeste',cria,778,413,992,214,366,21,43,60,205
18,42,2016,11,'corrientes noroeste',cria,778,413,992,214,366,21,43,60,205
18,63,2016,11,'corrientes noroeste',cria,778,413,992,214,366,21,43,60,205
18,70,2016,11,'corrientes noroeste',cria,778,413,992,214,366,21,43,60,205
18,84,2016,11,'corrientes noroeste',cria,778,413,992,214,366,21,43,60,205
18,126,2016,11,'corrientes noroeste',cria,778,413,992,214,366,21,43,60,205
18,140,2016,11,'corrientes noroeste',cria,778,413,992,214,366,21,43,60,205
18,154,2016,11,'corrientes noroeste',cria,778,413,992,214,366,21,43,60,205
18,161,2016,11,'corrientes noroeste',cria,778,413,992,214,366,21,43,60,205
82,49,2016,11,'corrientes noroeste',cria,778,413,992,214,366,21,43,60,205
6,854,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,14,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,42,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,49,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,119,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,134,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,168,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,217,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,238,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,287,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,301,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,308,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,322,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,329,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,336,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,315,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,343,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,441,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,448,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,455,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,483,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,505,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,511,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,518,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,525,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,547,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,574,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,595,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,630,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,655,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,672,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,693,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,707,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,778,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,798,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
6,812,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
30,8,2016,11,'entre rios sw',invernada,973,-882,4368,3395,1855,59,284,?,482
30,21,2016,11,'entre rios sw',invernada,973,-882,4368,3395,1855,59,284,?,482
30,49,2016,11,'entre rios sw',invernada,973,-882,4368,3395,1855,59,284,?,482
30,56,2016,11,'entre rios sw',invernada,973,-882,4368,3395,1855,59,284,?,482
30,77,2016,11,'entre rios sw',invernada,973,-882,4368,3395,1855,59,284,?,482
30,84,2016,11,'entre rios sw',invernada,973,-882,4368,3395,1855,59,284,?,482
30,88,2016,11,'entre rios sw',invernada,973,-882,4368,3395,1855,59,284,?,482
30,91,2016,11,'entre rios sw',invernada,973,-882,4368,3395,1855,59,284,?,482
30,98,2016,11,'entre rios sw',invernada,973,-882,4368,3395,1855,59,284,?,482
30,105,2016,11,'entre rios sw',invernada,973,-882,4368,3395,1855,59,284,?,482
30,113,2016,11,'entre rios sw',invernada,973,-882,4368,3395,1855,59,284,?,482
42,14,2016,11,'la pampa-san luis arida',cria,345,216,422,77,129,29,17,65,59
42,49,2016,11,'la pampa-san luis arida',cria,345,216,422,77,129,29,17,65,59
42,42,2016,11,'la pampa-san luis arida',cria,345,216,422,77,129,29,17,65,59
42,77,2016,11,'la pampa-san luis arida',cria,345,216,422,77,129,29,17,65,59
42,84,2016,11,'la pampa-san luis arida',cria,345,216,422,77,129,29,17,65,59
42,91,2016,11,'la pampa-san luis arida',cria,345,216,422,77,129,29,17,65,59
42,154,2016,11,'la pampa-san luis arida',cria,345,216,422,77,129,29,17,65,59
74,7,2016,11,'la pampa-san luis arida',cria,345,216,422,77,129,29,17,65,59
74,14,2016,11,'la pampa-san luis arida',cria,345,216,422,77,129,29,17,65,59
74,49,2016,11,'la pampa-san luis arida',cria,345,216,422,77,129,29,17,65,59
74,63,2016,11,'la pampa-san luis arida',cria,345,216,422,77,129,29,17,65,59
6,7,2016,11,'pampeana subhumeda','ciclo completo',1024,719,1569,545,304,35,65,75,186
6,154,2016,11,'pampeana subhumeda','ciclo completo',1024,719,1569,545,304,35,65,75,186
6,392,2016,11,'pampeana subhumeda','ciclo completo',1024,719,1569,545,304,35,65,75,186
6,399,2016,11,'pampeana subhumeda','ciclo completo',1024,719,1569,545,304,35,65,75,186
6,616,2016,11,'pampeana subhumeda',invernada,1267,-315,3860,2592,1582,53,260,?,492
6,679,2016,11,'pampeana subhumeda',invernada,1267,-315,3860,2592,1582,53,260,?,492
6,721,2016,11,'pampeana subhumeda',invernada,1267,-315,3860,2592,1582,53,260,?,492
6,826,2016,11,'pampeana subhumeda','ciclo completo',1024,719,1569,545,304,35,65,75,186
6,847,2016,11,'pampeana subhumeda',invernada,1267,-315,3860,2592,1582,53,260,?,492
14,35,2016,11,'pampeana subhumeda',invernada,1267,-315,3860,2592,1582,53,260,?,492
14,98,2016,11,'pampeana subhumeda','ciclo completo',1024,719,1569,545,304,35,65,75,186
42,7,2016,11,'pampeana subhumeda','ciclo completo',1024,719,1569,545,304,35,65,75,186
42,21,2016,11,'pampeana subhumeda','ciclo completo',1024,719,1569,545,304,35,65,75,186
42,28,2016,11,'pampeana subhumeda',invernada,1267,-315,3860,2592,1582,53,260,?,492
42,56,2016,11,'pampeana subhumeda',invernada,1267,-315,3860,2592,1582,53,260,?,492
42,35,2016,11,'pampeana subhumeda',invernada,1267,-315,3860,2592,1582,53,260,?,492
42,105,2016,11,'pampeana subhumeda',invernada,1267,-315,3860,2592,1582,53,260,?,492
42,119,2016,11,'pampeana subhumeda',invernada,1267,-315,3860,2592,1582,53,260,?,492
42,126,2016,11,'pampeana subhumeda',invernada,1267,-315,3860,2592,1582,53,260,?,492
42,133,2016,11,'pampeana subhumeda',invernada,1267,-315,3860,2592,1582,53,260,?,492
42,147,2016,11,'pampeana subhumeda',invernada,1267,-315,3860,2592,1582,53,260,?,492
74,35,2016,11,'pampeana subhumeda','ciclo completo',1024,719,1569,545,304,35,65,75,186
74,42,2016,11,'pampeana subhumeda','ciclo completo',1024,719,1569,545,304,35,65,75,186
66,14,2016,11,salta,cria,273,59,410,137,214,24,17,55,71
66,21,2016,11,salta,cria,273,59,410,137,214,24,17,55,71
66,28,2016,11,salta,cria,273,59,410,137,214,24,17,55,71
66,35,2016,11,salta,cria,273,59,410,137,214,24,17,55,71
66,49,2016,11,salta,cria,273,59,410,137,214,24,17,55,71
66,56,2016,11,salta,cria,273,59,410,137,214,24,17,55,71
66,63,2016,11,salta,cria,273,59,410,137,214,24,17,55,71
66,77,2016,11,salta,cria,273,59,410,137,214,24,17,55,71
66,84,2016,11,salta,cria,273,59,410,137,214,24,17,55,71
66,91,2016,11,salta,cria,273,59,410,137,214,24,17,55,71
66,98,2016,11,salta,cria,273,59,410,137,214,24,17,55,71
66,140,2016,11,salta,cria,273,59,410,137,214,24,17,55,71
82,7,2016,11,'santa fe centro',invernada,820,-111,1320,500,931,40,75,?,189
82,21,2016,11,'santa fe centro',invernada,820,-111,1320,500,931,40,75,?,189
82,56,2016,11,'santa fe centro',invernada,820,-111,1320,500,931,40,75,?,189
82,63,2016,11,'santa fe centro',invernada,820,-111,1320,500,931,40,75,?,189
82,70,2016,11,'santa fe centro',invernada,820,-111,1320,500,931,40,75,?,189
82,84,2016,11,'santa fe centro',invernada,820,-111,1320,500,931,40,75,?,189
82,91,2016,11,'santa fe centro',invernada,820,-111,1320,500,931,40,75,?,189
82,105,2016,11,'santa fe centro',invernada,820,-111,1320,500,931,40,75,?,189
82,119,2016,11,'santa fe centro',invernada,820,-111,1320,500,931,40,75,?,189
82,126,2016,11,'santa fe centro',invernada,820,-111,1320,500,931,40,75,?,189
86,154,2016,11,'santa fe centro',invernada,820,-111,1320,500,931,40,75,?,189
86,7,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
86,21,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
86,28,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
86,42,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
86,49,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
86,63,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
86,70,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
86,84,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
86,91,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
86,98,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
86,35,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
86,105,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
86,112,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
86,126,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
86,133,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
86,140,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
86,161,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
86,168,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
86,175,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
86,182,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
86,189,2016,11,'santiago del estero',cria,478,94,666,189,384,27,27,60,101
6,466,2016,11,'cuenca del salado',cria,2145,1330,2462,318,815,31,92,72,293
14,42,2016,8,'centro cordoba sur','ciclo completo',2385,1180,3896,1511,1205,38,157,65,416
14,56,2016,8,'centro cordoba sur','ciclo completo',2385,1180,3896,1511,1205,38,157,65,416
14,63,2016,8,'centro cordoba sur','ciclo completo',2385,1180,3896,1511,1205,38,157,65,416
14,84,2016,8,'centro cordoba sur','ciclo completo',2385,1180,3896,1511,1205,38,157,65,416
14,105,2016,8,'centro cordoba sur','ciclo completo',2385,1180,3896,1511,1205,38,157,65,416
14,119,2016,8,'centro cordoba sur','ciclo completo',2385,1180,3896,1511,1205,38,157,65,416
14,140,2016,8,'centro cordoba sur','ciclo completo',2385,1180,3896,1511,1205,38,157,65,416
14,161,2016,8,'centro cordoba sur','ciclo completo',2385,1180,3896,1511,1205,38,157,65,416
14,182,2016,8,'centro cordoba sur','ciclo completo',2385,1180,3896,1511,1205,38,157,65,416
22,126,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
22,36,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
22,39,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
22,168,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
22,14,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
22,21,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
22,43,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
22,56,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
22,70,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
22,77,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
22,84,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
22,91,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
22,98,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
22,112,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
22,133,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
22,147,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
34,14,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
34,21,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
34,42,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
34,49,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
34,56,2016,8,'chaco-formosa este',cria,563,218,694,131,345,23,28,60,122
14,7,2016,8,'cordoba norte',cria,570,216,685,114,354,29,30,65,103
14,14,2016,8,'cordoba norte',cria,570,216,685,114,354,29,30,65,103
14,21,2016,8,'cordoba norte',cria,570,216,685,114,354,29,30,65,103
14,28,2016,8,'cordoba norte',cria,570,216,685,114,354,29,30,65,103
14,49,2016,8,'cordoba norte',cria,570,216,685,114,354,29,30,65,103
14,70,2016,8,'cordoba norte',cria,570,216,685,114,354,29,30,65,103
14,77,2016,8,'cordoba norte',cria,570,216,685,114,354,29,30,65,103
14,91,2016,8,'cordoba norte',cria,570,216,685,114,354,29,30,65,103
14,112,2016,8,'cordoba norte',cria,570,216,685,114,354,29,30,65,103
14,126,2016,8,'cordoba norte',cria,570,216,685,114,354,29,30,65,103
14,133,2016,8,'cordoba norte',cria,570,216,685,114,354,29,30,65,103
14,147,2016,8,'cordoba norte',cria,570,216,685,114,354,29,30,65,103
14,154,2016,8,'cordoba norte',cria,570,216,685,114,354,29,30,65,103
14,168,2016,8,'cordoba norte',cria,570,216,685,114,354,29,30,65,103
14,175,2016,8,'cordoba norte',cria,570,216,685,114,354,29,30,65,103
18,7,2016,8,'corrientes noroeste',cria,842,503,1013,171,340,21,43,60,205
18,21,2016,8,'corrientes noroeste',cria,842,503,1013,171,340,21,43,60,205
18,28,2016,8,'corrientes noroeste',cria,842,503,1013,171,340,21,43,60,205
18,42,2016,8,'corrientes noroeste',cria,842,503,1013,171,340,21,43,60,205
18,63,2016,8,'corrientes noroeste',cria,842,503,1013,171,340,21,43,60,205
18,70,2016,8,'corrientes noroeste',cria,842,503,1013,171,340,21,43,60,205
18,84,2016,8,'corrientes noroeste',cria,842,503,1013,171,340,21,43,60,205
18,126,2016,8,'corrientes noroeste',cria,842,503,1013,171,340,21,43,60,205
18,140,2016,8,'corrientes noroeste',cria,842,503,1013,171,340,21,43,60,205
18,154,2016,8,'corrientes noroeste',cria,842,503,1013,171,340,21,43,60,205
18,161,2016,8,'corrientes noroeste',cria,842,503,1013,171,340,21,43,60,205
82,49,2016,8,'corrientes noroeste',cria,842,503,1013,171,340,21,43,60,205
6,854,2016,8,'cuenca del salado',cria,2203,1427,2466,262,777,31,92,72,293
6,14,2016,8,'cuenca del salado',cria,2203,1427,2466,262,777,31,92,72,293
6,42,2016,8,'cuenca del salado',cria,2203,1427,2466,262,777,31,92,72,293
6,49,2016,8,'cuenca del salado',cria,2203,1427,2466,262,777,31,92,72,293
6,119,2016,8,'cuenca del salado',cria,2203,1427,2466,262,777,31,92,72,293
6,134,2016,8,'cuenca del salado',cria,2203,1427,2466,262,777,31,92,72,293
6,168,2016,8,'cuenca del salado',cria,2203,1427,2466,262,777,31,92,72,293
6,217,2016,8,'cuenca del salado',cria,2203,1427,2466,262,777,31,92,72,293
6,238,2016,8,'cuenca del salado',cria,2203,1427,2466,262,777,31,92,72,293
