,pais_id,pais,provincia_id,provincia,departamento_id,departamento,prov_depto,año,mes,modelo,actividad,referencia,margen_bruto_($/ha),resultado_neto_($/ha),ingreso_neto_($/ha),gastos_directos_($/ha),costos_indirectos_($/ha),eficiencia_stock_(%),producción_(kg/ha),destete_(%),carga_(kg/ha)
1419,32,Argentina,6,Buenos Aires,547,Monte,6547,2016,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2024,1270,2280,256,754,33,92,72,276
1420,32,Argentina,6,Buenos Aires,574,Navarro,6574,2016,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2024,1270,2280,256,754,33,92,72,276
1421,32,Argentina,6,Buenos Aires,595,Olavarria,6595,2016,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2024,1270,2280,256,754,33,92,72,276
1422,32,Argentina,6,Buenos Aires,630,Pila,6630,2016,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2024,1270,2280,256,754,33,92,72,276
1423,32,Argentina,6,Buenos Aires,655,Punta Indio,6655,2016,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2024,1270,2280,256,754,33,92,72,276
1424,32,Argentina,6,Buenos Aires,672,Rauch,6672,2016,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2024,1270,2280,256,754,33,92,72,276
1425,32,Argentina,6,Buenos Aires,693,Roque Perez,6693,2016,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2024,1270,2280,256,754,33,92,72,276
1426,32,Argentina,6,Buenos Aires,707,Saladillo,6707,2016,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2024,1270,2280,256,754,33,92,72,276
1427,32,Argentina,6,Buenos Aires,778,San Vicente,6778,2016,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2024,1270,2280,256,754,33,92,72,276
1428,32,Argentina,6,Buenos Aires,798,Tapalque,6798,2016,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2024,1270,2280,256,754,33,92,72,276
1429,32,Argentina,6,Buenos Aires,812,Tordillo,6812,2016,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2024,1270,2280,256,754,33,92,72,276
1430,32,Argentina,30,Entre Rios,15,Concordia,30015,2016,5,entre rios norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1387,891,1625,238,496,34,68,67,204
1431,32,Argentina,30,Entre Rios,28,Federacion,30028,2016,5,entre rios norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1387,891,1625,238,496,34,68,67,204
1432,32,Argentina,30,Entre Rios,35,Federal,30035,2016,5,entre rios norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1387,891,1625,238,496,34,68,67,204
1433,32,Argentina,30,Entre Rios,42,Feliciano,30042,2016,5,entre rios norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1387,891,1625,238,496,34,68,67,204
1434,32,Argentina,30,Entre Rios,70,La Paz,30070,2016,5,entre rios norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1387,891,1625,238,496,34,68,67,204
1435,32,Argentina,30,Entre Rios,8,Colon,30008,2016,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2857,1226,5951,3094,1630,59,284,-99999,482
1436,32,Argentina,30,Entre Rios,21,Diamante,30021,2016,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2857,1226,5951,3094,1630,59,284,-99999,482
1437,32,Argentina,30,Entre Rios,49,Gualeguay,30049,2016,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2857,1226,5951,3094,1630,59,284,-99999,482
1438,32,Argentina,30,Entre Rios,56,Gualeguaychu,30056,2016,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2857,1226,5951,3094,1630,59,284,-99999,482
1439,32,Argentina,30,Entre Rios,77,Nogoya,30077,2016,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2857,1226,5951,3094,1630,59,284,-99999,482
1440,32,Argentina,30,Entre Rios,84,Parana,30084,2016,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2857,1226,5951,3094,1630,59,284,-99999,482
1441,32,Argentina,30,Entre Rios,88,San Salvador,30088,2016,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2857,1226,5951,3094,1630,59,284,-99999,482
1442,32,Argentina,30,Entre Rios,91,Tala,30091,2016,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2857,1226,5951,3094,1630,59,284,-99999,482
1443,32,Argentina,30,Entre Rios,98,Uruguay,30098,2016,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2857,1226,5951,3094,1630,59,284,-99999,482
1444,32,Argentina,30,Entre Rios,105,Victoria,30105,2016,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2857,1226,5951,3094,1630,59,284,-99999,482
1445,32,Argentina,30,Entre Rios,113,Villaguay,30113,2016,5,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2857,1226,5951,3094,1630,59,284,-99999,482
1446,32,Argentina,30,Entre Rios,63,Islas Del Ibicuy,30063,2016,5,islas de entre rios 1,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,709,477,1074,365,232,39,51,-99999,132
1447,32,Argentina,42,La Pampa,14,Caleu Caleu,42014,2016,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,328,211,389,61,117,31,17,65,55
1448,32,Argentina,42,La Pampa,49,Chalileo,42049,2016,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,328,211,389,61,117,31,17,65,55
1449,32,Argentina,42,La Pampa,42,Curaco,42042,2016,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,328,211,389,61,117,31,17,65,55
1450,32,Argentina,42,La Pampa,77,Hucal,42077,2016,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,328,211,389,61,117,31,17,65,55
1451,32,Argentina,42,La Pampa,84,Lihuel Calel,42084,2016,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,328,211,389,61,117,31,17,65,55
1452,32,Argentina,42,La Pampa,91,Limay Mahuida,42091,2016,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,328,211,389,61,117,31,17,65,55
1453,32,Argentina,42,La Pampa,154,Utracan,42154,2016,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,328,211,389,61,117,31,17,65,55
1454,32,Argentina,74,San Luis,7,Ayacucho,74007,2016,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,328,211,389,61,117,31,17,65,55
1455,32,Argentina,74,San Luis,14,Belgrano,74014,2016,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,328,211,389,61,117,31,17,65,55
1456,32,Argentina,74,San Luis,49,Junin,74049,2016,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,328,211,389,61,117,31,17,65,55
1457,32,Argentina,74,San Luis,63,Libertador General San Martin,74063,2016,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,328,211,389,61,117,31,17,65,55
1458,32,Argentina,42,La Pampa,70,Guatrache,42070,2016,5,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,586,407,807,220,179,33,34,70,102
1459,32,Argentina,42,La Pampa,98,Loventue,42098,2016,5,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,586,407,807,220,179,33,34,70,102
1460,32,Argentina,42,La Pampa,140,Toay,42140,2016,5,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,586,407,807,220,179,33,34,70,102
1461,32,Argentina,74,San Luis,28,Chacabuco,74028,2016,5,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,586,407,807,220,179,33,34,70,102
1462,32,Argentina,74,San Luis,21,Coronel Pringles,74021,2016,5,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,586,407,807,220,179,33,34,70,102
1463,32,Argentina,74,San Luis,56,La Capital,74056,2016,5,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,586,407,807,220,179,33,34,70,102
1464,32,Argentina,6,Buenos Aires,7,Adolfo Alsina,6007,2016,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1093,819,1571,478,274,36,63,75,176
1465,32,Argentina,6,Buenos Aires,154,Carlos Tejedor,6154,2016,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1093,819,1571,478,274,36,63,75,176
1466,32,Argentina,6,Buenos Aires,392,General Villegas,6392,2016,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1093,819,1571,478,274,36,63,75,176
1467,32,Argentina,6,Buenos Aires,399,Guamini,6399,2016,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1093,819,1571,478,274,36,63,75,176
1468,32,Argentina,6,Buenos Aires,616,Pellegrini,6616,2016,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,3148,1761,5399,2252,1387,53,260,-99999,492
1469,32,Argentina,6,Buenos Aires,679,Rivadavia,6679,2016,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,3148,1761,5399,2252,1387,53,260,-99999,492
1470,32,Argentina,6,Buenos Aires,721,Salliquelo,6721,2016,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,3148,1761,5399,2252,1387,53,260,-99999,492
1471,32,Argentina,6,Buenos Aires,826,Trenque Lauquen,6826,2016,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1093,819,1571,478,274,36,63,75,176
1472,32,Argentina,6,Buenos Aires,847,Tres Lomas,6847,2016,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,3148,1761,5399,2252,1387,53,260,-99999,492
1473,32,Argentina,14,Cordoba,35,General Roca,14035,2016,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,3148,1761,5399,2252,1387,53,260,-99999,492
1474,32,Argentina,14,Cordoba,98,Rio Cuarto,14098,2016,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1093,819,1571,478,274,36,63,75,176
1475,32,Argentina,42,La Pampa,7,Atreuco,42007,2016,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1093,819,1571,478,274,36,63,75,176
1476,32,Argentina,42,La Pampa,21,Capital,42021,2016,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1093,819,1571,478,274,36,63,75,176
1477,32,Argentina,42,La Pampa,28,Catrilo,42028,2016,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,3148,1761,5399,2252,1387,53,260,-99999,492
1478,32,Argentina,42,La Pampa,56,Chapaleufu,42056,2016,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,3148,1761,5399,2252,1387,53,260,-99999,492
1479,32,Argentina,42,La Pampa,35,Conhelo,42035,2016,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,3148,1761,5399,2252,1387,53,260,-99999,492
1480,32,Argentina,42,La Pampa,105,Maraco,42105,2016,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,3148,1761,5399,2252,1387,53,260,-99999,492
1481,32,Argentina,42,La Pampa,119,Quemu Quemu,42119,2016,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,3148,1761,5399,2252,1387,53,260,-99999,492
1482,32,Argentina,42,La Pampa,126,Rancul,42126,2016,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,3148,1761,5399,2252,1387,53,260,-99999,492
1483,32,Argentina,42,La Pampa,133,Realico,42133,2016,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,3148,1761,5399,2252,1387,53,260,-99999,492
1484,32,Argentina,42,La Pampa,147,Trenel,42147,2016,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,3148,1761,5399,2252,1387,53,260,-99999,492
1485,32,Argentina,74,San Luis,35,General Pedernera,74035,2016,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1093,819,1571,478,274,36,63,75,176
1486,32,Argentina,74,San Luis,42,Gobernador Dupuy,74042,2016,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1093,819,1571,478,274,36,63,75,176
1487,32,Argentina,66,Salta,14,Cachi,66014,2016,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,299,98,403,104,201,27,17,55,65
1488,32,Argentina,66,Salta,21,Cafayate,66021,2016,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,299,98,403,104,201,27,17,55,65
1489,32,Argentina,66,Salta,28,Capital,66028,2016,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,299,98,403,104,201,27,17,55,65
1490,32,Argentina,66,Salta,35,Cerrillos,66035,2016,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,299,98,403,104,201,27,17,55,65
1491,32,Argentina,66,Salta,49,General Guemes,66049,2016,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,299,98,403,104,201,27,17,55,65
1492,32,Argentina,66,Salta,56,General Jose De San Martin,66056,2016,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,299,98,403,104,201,27,17,55,65
1493,32,Argentina,66,Salta,63,Guachipas,66063,2016,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,299,98,403,104,201,27,17,55,65
1494,32,Argentina,66,Salta,77,La Caldera,66077,2016,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,299,98,403,104,201,27,17,55,65
1495,32,Argentina,66,Salta,84,La Candelaria,66084,2016,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,299,98,403,104,201,27,17,55,65
1496,32,Argentina,66,Salta,91,La Poma,66091,2016,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,299,98,403,104,201,27,17,55,65
1497,32,Argentina,66,Salta,98,La Vi�a,66098,2016,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,299,98,403,104,201,27,17,55,65
1498,32,Argentina,66,Salta,140,Rosario De La Frontera,66140,2016,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,299,98,403,104,201,27,17,55,65
1499,32,Argentina,82,Santa Fe,7,Belgrano,82007,2016,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1223,398,1637,414,824,40,75,-99999,189
1500,32,Argentina,82,Santa Fe,21,Castellanos,82021,2016,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1223,398,1637,414,824,40,75,-99999,189
1501,32,Argentina,82,Santa Fe,56,Iriondo,82056,2016,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1223,398,1637,414,824,40,75,-99999,189
1502,32,Argentina,82,Santa Fe,63,La Capital,82063,2016,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1223,398,1637,414,824,40,75,-99999,189
1503,32,Argentina,82,Santa Fe,70,Las Colonias,82070,2016,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1223,398,1637,414,824,40,75,-99999,189
1504,32,Argentina,82,Santa Fe,84,Rosario,82084,2016,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1223,398,1637,414,824,40,75,-99999,189
1505,32,Argentina,82,Santa Fe,91,San Cristobal,82091,2016,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1223,398,1637,414,824,40,75,-99999,189
1506,32,Argentina,82,Santa Fe,105,San Jeronimo,82105,2016,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1223,398,1637,414,824,40,75,-99999,189
1507,32,Argentina,82,Santa Fe,119,San Lorenzo,82119,2016,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1223,398,1637,414,824,40,75,-99999,189
1508,32,Argentina,82,Santa Fe,126,San Martin,82126,2016,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1223,398,1637,414,824,40,75,-99999,189
1509,32,Argentina,86,Santiago Del Estero,154,Rivadavia,86154,2016,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1223,398,1637,414,824,40,75,-99999,189
1510,32,Argentina,86,Santiago Del Estero,7,Aguirre,86007,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1511,32,Argentina,86,Santiago Del Estero,21,Atamisqui,86021,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1512,32,Argentina,86,Santiago Del Estero,28,Avellaneda,86028,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1513,32,Argentina,86,Santiago Del Estero,42,Belgrano,86042,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1514,32,Argentina,86,Santiago Del Estero,49,Capital,86049,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1515,32,Argentina,86,Santiago Del Estero,63,Choya,86063,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1516,32,Argentina,86,Santiago Del Estero,70,Figueroa,86070,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1517,32,Argentina,86,Santiago Del Estero,84,Guayasan,86084,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1518,32,Argentina,86,Santiago Del Estero,91,Jimenez,86091,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1519,32,Argentina,86,Santiago Del Estero,98,Juan F. Ibarra,86098,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1520,32,Argentina,86,Santiago Del Estero,35,La Banda,86035,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1521,32,Argentina,86,Santiago Del Estero,105,Loreto,86105,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1522,32,Argentina,86,Santiago Del Estero,112,Mitre,86112,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1523,32,Argentina,86,Santiago Del Estero,126,Ojo De Agua,86126,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1524,32,Argentina,86,Santiago Del Estero,133,Pellegrini,86133,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1525,32,Argentina,86,Santiago Del Estero,140,Quebrachos,86140,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1526,32,Argentina,86,Santiago Del Estero,161,Robles,86161,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1527,32,Argentina,86,Santiago Del Estero,168,Salavina,86168,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1528,32,Argentina,86,Santiago Del Estero,175,San Martin,86175,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1529,32,Argentina,86,Santiago Del Estero,182,Sarmiento,86182,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1530,32,Argentina,86,Santiago Del Estero,189,Silipica,86189,2016,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,493,134,636,144,359,29,27,60,94
1531,32,Argentina,18,Corrientes,35,Curuzu Cuatia,18035,2016,5,corrientes centro sur,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1281,1079,1527,246,202,31,63,67,201
1532,32,Argentina,18,Corrientes,105,Mercedes,18105,2016,5,corrientes centro sur,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1281,1079,1527,246,202,31,63,67,201
1533,32,Argentina,18,Corrientes,175,Sauce,18175,2016,5,corrientes centro sur,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1281,1079,1527,246,202,31,63,67,201
1534,32,Argentina,6,Buenos Aires,466,Lezama,6466,2016,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2024,1270,2280,256,754,33,92,72,276
1535,32,Argentina,6,Buenos Aires,105,Bolivar,6105,2016,2,buenos aires centro-sudoeste,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1488,430,2571,1083,1057,36,117,69,323
1536,32,Argentina,6,Buenos Aires,231,Daireaux,6231,2016,2,buenos aires centro-sudoeste,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1488,430,2571,1083,1057,36,117,69,323
1537,32,Argentina,6,Buenos Aires,203,Coronel Suarez,6203,2016,2,buenos aires centro-sudoeste,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1488,430,2571,1083,1057,36,117,69,323
1538,32,Argentina,14,Cordoba,42,General San Martin,14042,2016,2,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1852,750,3348,1496,1102,40,157,65,397
1539,32,Argentina,14,Cordoba,56,Juarez Celman,14056,2016,2,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1852,750,3348,1496,1102,40,157,65,397
1540,32,Argentina,14,Cordoba,63,Marcos Juarez,14063,2016,2,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1852,750,3348,1496,1102,40,157,65,397
1541,32,Argentina,14,Cordoba,84,Presidente Roque Saenz Pe�a,14084,2016,2,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1852,750,3348,1496,1102,40,157,65,397
1542,32,Argentina,14,Cordoba,105,Rio Primero,14105,2016,2,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1852,750,3348,1496,1102,40,157,65,397
1543,32,Argentina,14,Cordoba,119,Rio Segundo,14119,2016,2,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1852,750,3348,1496,1102,40,157,65,397
1544,32,Argentina,14,Cordoba,140,San Justo,14140,2016,2,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1852,750,3348,1496,1102,40,157,65,397
1545,32,Argentina,14,Cordoba,161,Tercero Arriba,14161,2016,2,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1852,750,3348,1496,1102,40,157,65,397
1546,32,Argentina,14,Cordoba,182,Union,14182,2016,2,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1852,750,3348,1496,1102,40,157,65,397
1547,32,Argentina,22,Chaco,105,9 De Julio,22105,2016,2,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,694,351,994,299,344,25,46,60,182
1548,32,Argentina,22,Chaco,28,Chacabuco,22028,2016,2,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,694,351,994,299,344,25,46,60,182
1549,32,Argentina,22,Chaco,49,General Belgrano,22049,2016,2,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,694,351,994,299,344,25,46,60,182
1550,32,Argentina,22,Chaco,119,Presidencia De La Plaza,22119,2016,2,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,694,351,994,299,344,25,46,60,182
1551,32,Argentina,22,Chaco,140,San Fernando,22140,2016,2,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,694,351,994,299,344,25,46,60,182
1552,32,Argentina,22,Chaco,154,Sargento Cabral,22154,2016,2,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,694,351,994,299,344,25,46,60,182
1553,32,Argentina,22,Chaco,161,Tapenaga,22161,2016,2,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,694,351,994,299,344,25,46,60,182
1554,32,Argentina,22,Chaco,126,1 De Mayo,22126,2016,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,564,248,691,127,316,26,28,60,108
